SEDE_ATENCION|DISTRITO_ATENCION|PROVINCIA_ATENCION|DEPARTAMENTO_ATENCION|SEXO|EDAD|PROVINCIA_BENEFICIARIO|DEPARTAMENTO_BENEFICIARIO|NACIONALIDAD|ANIO_TRAMITE|MES_TRAMITE|TIPO_TRAMITE|CANTIDAD|FECHA_PROCESO
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ANTA|CUSCO|BRITANICA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-11-02
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUSCO|CUSCO|BRITANICA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|URUBAMBA|CUSCO|BRITANICA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALCA|CUSCO|CANADIENSE|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALCA|CUSCO|ESTADOUNIDENSE|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MORROPON|PIURA|MARROQUI|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALCA|CUSCO|MEXICANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUSCO|CUSCO|SUIZA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ABANCAY|APURIMAC|VENEZOLANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUSCO|CUSCO|VENEZOLANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|6|2025-11-02
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|CUSCO|CUSCO|VENEZOLANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-11-02
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LA CONVENCION|CUSCO|VENEZOLANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUANCAYO|JUNIN|BRASILERA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUANCAYO|JUNIN|CUBANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHANCHAMAYO|JUNIN|VENEZOLANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUANCAYO|JUNIN|VENEZOLANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|7|2025-11-02
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|HUANCAYO|JUNIN|VENEZOLANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|OXAPAMPA|PASCO|VENEZOLANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-11-02
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUANCAYO|JUNIN|BOLIVIANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUANCAYO|JUNIN|COLOMBIANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-11-02
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUANCAYO|JUNIN|CUBANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUANCAYO|JUNIN|VENEZOLANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|4|2025-11-02
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|OXAPAMPA|PASCO|VENEZOLANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
ICA|ICA|ICA|ICA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ICA|ICA|ARGENTINA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
ICA|ICA|ICA|ICA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PISCO|ICA|BELGA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
ICA|ICA|ICA|ICA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PISCO|ICA|BRASILERA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
ICA|ICA|ICA|ICA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PISCO|ICA|RUSA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
ICA|ICA|ICA|ICA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHINCHA|ICA|VENEZOLANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-11-02
ICA|ICA|ICA|ICA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ICA|ICA|VENEZOLANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|10|2025-11-02
ICA|ICA|ICA|ICA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|ICA|ICA|VENEZOLANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
ICA|ICA|ICA|ICA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PISCO|ICA|VENEZOLANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|3|2025-11-02
ICA|ICA|ICA|ICA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ICA|ICA|ARGENTINA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
ICA|ICA|ICA|ICA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|BELGA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
ICA|ICA|ICA|ICA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|NAZCA|ICA|CHINA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-11-02
ICA|ICA|ICA|ICA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|ICA|ICA|COLOMBIANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
ICA|ICA|ICA|ICA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COLOMBIANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
ICA|ICA|ICA|ICA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|MEXICANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
ICA|ICA|ICA|ICA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUSCO|CUSCO|VENEZOLANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
ICA|ICA|ICA|ICA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHINCHA|ICA|VENEZOLANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|4|2025-11-02
ICA|ICA|ICA|ICA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ICA|ICA|VENEZOLANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|6|2025-11-02
ICA|ICA|ICA|ICA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PISCO|ICA|VENEZOLANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|5|2025-11-02
ILO|ILO|ILO|MOQUEGUA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ILO|MOQUEGUA|VENEZOLANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|3|2025-11-02
ILO|ILO|ILO|MOQUEGUA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MARISCAL NIETO|MOQUEGUA|VENEZOLANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|3|2025-11-02
ILO|ILO|ILO|MOQUEGUA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ILO|MOQUEGUA|VENEZOLANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
IQUITOS|IQUITOS|MAYNAS|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MAYNAS|LORETO|MEXICANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
IQUITOS|IQUITOS|MAYNAS|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MAYNAS|LORETO|VENEZOLANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-11-02
IQUITOS|IQUITOS|MAYNAS|LORETO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|MAYNAS|LORETO|VENEZOLANA|2025|OCTUBRE|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-11-02
