SEDE_ATENCION|DISTRITO_ATENCION|PROVINCIA_ATENCION|DEPARTAMENTO_ATENCION|SEXO|EDAD|PROVINCIA_BENEFICIARIO|DEPARTAMENTO_BENEFICIARIO|NACIONALIDAD|ANIO_TRAMITE|MES_TRAMITE|TIPO_TRAMITE|CANTIDAD|FECHA_PROCESO
AREQUIPA|AREQUIPA|AREQUIPA|AREQUIPA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|AREQUIPA|AREQUIPA|BELGA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
AREQUIPA|AREQUIPA|AREQUIPA|AREQUIPA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|AREQUIPA|AREQUIPA|BRASILERA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
AREQUIPA|AREQUIPA|AREQUIPA|AREQUIPA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|AREQUIPA|AREQUIPA|COLOMBIANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
AREQUIPA|AREQUIPA|AREQUIPA|AREQUIPA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|AREQUIPA|AREQUIPA|CUBANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
AREQUIPA|AREQUIPA|AREQUIPA|AREQUIPA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|AREQUIPA|AREQUIPA|CUBANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
AREQUIPA|AREQUIPA|AREQUIPA|AREQUIPA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|AREQUIPA|AREQUIPA|ESPAÑOLA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
AREQUIPA|AREQUIPA|AREQUIPA|AREQUIPA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|AREQUIPA|AREQUIPA|ESTADOUNIDENSE|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-10-14
AREQUIPA|AREQUIPA|AREQUIPA|AREQUIPA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|AREQUIPA|AREQUIPA|ITALIANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
AREQUIPA|AREQUIPA|AREQUIPA|AREQUIPA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|AREQUIPA|AREQUIPA|MEXICANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
AREQUIPA|AREQUIPA|AREQUIPA|AREQUIPA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|AREQUIPA|AREQUIPA|PAKISTANI|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
AREQUIPA|AREQUIPA|AREQUIPA|AREQUIPA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ANDAHUAYLAS|APURIMAC|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
AREQUIPA|AREQUIPA|AREQUIPA|AREQUIPA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|AREQUIPA|AREQUIPA|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|56|2025-10-14
AREQUIPA|AREQUIPA|AREQUIPA|AREQUIPA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|AREQUIPA|AREQUIPA|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|7|2025-10-14
AREQUIPA|AREQUIPA|AREQUIPA|AREQUIPA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CAMANA|AREQUIPA|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
AREQUIPA|AREQUIPA|AREQUIPA|AREQUIPA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|CAMANA|AREQUIPA|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
AREQUIPA|AREQUIPA|AREQUIPA|AREQUIPA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CARAVELI|AREQUIPA|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
AREQUIPA|AREQUIPA|AREQUIPA|AREQUIPA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CAYLLOMA|AREQUIPA|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|3|2025-10-14
AREQUIPA|AREQUIPA|AREQUIPA|AREQUIPA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|CAYLLOMA|AREQUIPA|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
AREQUIPA|AREQUIPA|AREQUIPA|AREQUIPA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ISLAY|AREQUIPA|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-10-14
CHICLAYO|CHICLAYO|CHICLAYO|LAMBAYEQUE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHICLAYO|LAMBAYEQUE|COLOMBIANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CHICLAYO|CHICLAYO|CHICLAYO|LAMBAYEQUE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHICLAYO|LAMBAYEQUE|COSTA DE MARFIL|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CHICLAYO|CHICLAYO|CHICLAYO|LAMBAYEQUE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|MEXICANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CHICLAYO|CHICLAYO|CHICLAYO|LAMBAYEQUE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CAJAMARCA|CAJAMARCA|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|3|2025-10-14
CHICLAYO|CHICLAYO|CHICLAYO|LAMBAYEQUE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHICLAYO|LAMBAYEQUE|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|11|2025-10-14
CHICLAYO|CHICLAYO|CHICLAYO|LAMBAYEQUE|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|CHICLAYO|LAMBAYEQUE|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-10-14
CHICLAYO|CHICLAYO|CHICLAYO|LAMBAYEQUE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHICLAYO|LAMBAYEQUE|ARGENTINA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CHICLAYO|CHICLAYO|CHICLAYO|LAMBAYEQUE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHICLAYO|LAMBAYEQUE|CHINA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CHICLAYO|CHICLAYO|CHICLAYO|LAMBAYEQUE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHICLAYO|LAMBAYEQUE|PAKISTANI|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CHICLAYO|CHICLAYO|CHICLAYO|LAMBAYEQUE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CASMA|ANCASH|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CHICLAYO|CHICLAYO|CHICLAYO|LAMBAYEQUE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHICLAYO|LAMBAYEQUE|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|8|2025-10-14
CHIMBOTE|CHIMBOTE|SANTA|ANCASH|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SANTA|ANCASH|ITALIANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CHIMBOTE|CHIMBOTE|SANTA|ANCASH|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SANTA|ANCASH|NICARAGUENSE|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CHIMBOTE|CHIMBOTE|SANTA|ANCASH|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|SANTA|ANCASH|NICARAGUENSE|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CHIMBOTE|CHIMBOTE|SANTA|ANCASH|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUARAZ|ANCASH|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CHIMBOTE|CHIMBOTE|SANTA|ANCASH|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|HUARAZ|ANCASH|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CHIMBOTE|CHIMBOTE|SANTA|ANCASH|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SANTA|ANCASH|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|10|2025-10-14
CHIMBOTE|CHIMBOTE|SANTA|ANCASH|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SANTA|ANCASH|NICARAGUENSE|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CHIMBOTE|CHIMBOTE|SANTA|ANCASH|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|SANTA|ANCASH|NICARAGUENSE|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CHIMBOTE|CHIMBOTE|SANTA|ANCASH|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUARAZ|ANCASH|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|3|2025-10-14
CHIMBOTE|CHIMBOTE|SANTA|ANCASH|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SANTA|ANCASH|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|7|2025-10-14
CHIMBOTE|CHIMBOTE|SANTA|ANCASH|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|SANTA|ANCASH|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUSCO|CUSCO|ARGENTINA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUSCO|CUSCO|BRASILERA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALCA|CUSCO|BRITANICA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ABANCAY|APURIMAC|COLOMBIANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUSCO|CUSCO|ESTADOUNIDENSE|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|URUBAMBA|CUSCO|ESTADOUNIDENSE|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|URUBAMBA|CUSCO|HOLANDESA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALCA|CUSCO|NEERLANDESA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|POLACA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALCA|CUSCO|RUSA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUSCO|CUSCO|SUECA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|CUSCO|CUSCO|SUECA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ABANCAY|APURIMAC|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ANDAHUAYLAS|APURIMAC|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUSCO|CUSCO|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|11|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|CUSCO|CUSCO|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|3|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PAUCARTAMBO|CUSCO|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ABANCAY|APURIMAC|ALEMANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|URUBAMBA|CUSCO|ALEMANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ARGENTINA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUSCO|CUSCO|BRASILERA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALCA|CUSCO|BRITANICA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALCA|CUSCO|CANADIENSE|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUSCO|CUSCO|DANESA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUSCO|CUSCO|ESPAÑOLA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALCA|CUSCO|ESTADOUNIDENSE|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|URUBAMBA|CUSCO|ESTADOUNIDENSE|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALCA|CUSCO|RUSA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ABANCAY|APURIMAC|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ANDAHUAYLAS|APURIMAC|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUSCO|CUSCO|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|7|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|CUSCO|CUSCO|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|URUBAMBA|CUSCO|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
CUSCO|CUSCO|CUSCO|CUSCO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TAMBOPATA|MADRE DE DIOS|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUANCAYO|JUNIN|CUBANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-10-14
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|OXAPAMPA|PASCO|ESTADOUNIDENSE|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TAYACAJA|HUANCAVELICA|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHANCHAMAYO|JUNIN|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUANCAYO|JUNIN|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|4|2025-10-14
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|HUANCAYO|JUNIN|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUANCAYO|JUNIN|COLOMBIANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUANCAYO|JUNIN|CUBANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|OXAPAMPA|PASCO|ESTADOUNIDENSE|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TAYACAJA|HUANCAVELICA|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CONCEPCION|JUNIN|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUANCAYO|JUNIN|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|4|2025-10-14
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SATIPO|JUNIN|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TARMA|JUNIN|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
ICA|ICA|ICA|ICA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHINCHA|ICA|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
ICA|ICA|ICA|ICA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TARMA|JUNIN|COLOMBIANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
ICA|ICA|ICA|ICA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHINCHA|ICA|VENEZOLANA|2025|ENERO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
